Mixture,Type,Activated B cell,Activated CD4 T cell,Activated CD8 T cell,Activated dendritic cell,CD56bright natural killer cell,CD56dim natural killer cell,Central memory CD4 T cell,Central memory CD8 T cell,Effector memeory CD4 T cell,Effector memeory CD8 T cell,Eosinophil,Gamma delta T cell,Immature  B cell,Immature dendritic cell,Macrophage,Mast cell,MDSC,Memory B cell,Monocyte,Natural killer cell,Natural killer T cell,Neutrophil,Plasmacytoid dendritic cell,Regulatory T cell,T follicular helper cell,Type 1 T helper cell,Type 17 T helper cell,Type 2 T helper cell
TCGA.69.7980.01A.11R.2187.07,Wild,0.746284236,0.889734798,1.025781811,0.816460859,0.957534873,1.003692538,1.120176693,0.970896628,0.801798641,0.979147066,0.670357546,0.931185784,0.793260525,0.983626051,0.809002507,0.856781786,1.069831373,0.632584709,0.966285413,0.957671783,0.774863221,0.53643313,0.938559752,0.969697637,0.849006872,0.851267105,0.716868287,0.847005205
TCGA.86.8585.01A.11R.2403.07,Wild,0.838879613,0.978100485,1.076835721,0.797437162,0.941878407,1.035791612,1.141596802,0.938549237,0.871747315,0.9157693,0.594594943,0.952341951,0.90207586,0.955191548,0.81067049,0.779536105,1.138132864,0.743445224,0.981339275,0.926208451,0.794846067,0.579110656,0.932660358,0.993007601,0.814004987,0.847213177,0.680205978,0.833311861
TCGA.78.7542.01A.21R.2066.07,Wild,0.680055289,0.920414724,1.010984642,0.823173277,0.97004815,0.98461896,1.147155469,0.948956567,0.784202072,0.911040854,0.536827948,0.942595264,0.778234708,0.983645674,0.688860887,0.675614409,1.01032106,0.710569341,0.963437271,0.915865952,0.792834472,0.600271076,0.930599459,0.920545054,0.80279835,0.812505344,0.706041523,0.881562827
TCGA.05.4250.01A.01R.1107.07,Wild,0.747525961,0.998257673,1.072540768,0.855588476,0.965954653,1.05083466,1.132505164,1.025433914,0.812148957,0.974593148,0.653101746,0.965570957,0.81229856,0.99769562,0.833969811,0.834860976,1.086072426,0.712043648,1.005448401,0.992735258,0.826201513,0.644258803,0.9619634,1.046687454,0.887997365,0.906337567,0.733715288,0.875698297
TCGA.38.4630.01A.01R.1206.07,Wild,0.582503264,0.913094126,0.963767128,0.722676044,0.959960101,0.980496579,1.070079261,0.904013397,0.785316426,0.832963948,0.556509595,0.903991076,0.640905385,0.911781467,0.678650658,0.678997669,0.953427442,0.744673119,0.880207597,0.915446168,0.698839499,0.357224884,0.988861014,0.969716948,0.763690043,0.756420508,0.625214401,0.818584558
TCGA.05.4418.01A.01R.1206.07,Wild,0.852251231,0.941736046,1.055568919,0.841966932,0.94900208,1.032036659,1.132561345,0.989406804,0.89285581,0.944342814,0.595605229,0.974911126,0.87913309,0.972015365,0.848935238,0.776355739,1.108146572,0.727010253,0.984745053,0.921651046,0.794261544,0.712918115,0.983790783,0.99146867,0.845369687,0.88999407,0.77397994,0.916854694
X,Wild,0.846146064,0.97040031,1.069194485,0.818993257,0.943980973,1.010596333,1.119141977,0.968053979,0.809429072,0.906225361,0.570540347,0.928060586,0.876263266,0.958597756,0.79934118,0.735794215,1.106809983,0.702749885,0.978448052,0.963100933,0.769567978,0.60221002,0.947630216,0.99165938,0.821092658,0.860204436,0.685774427,0.885135515
TCGA.55.7995.01A.11R.2187.07,Wild,0.845875727,0.955212895,1.099878918,0.817042248,0.975302243,1.045020914,1.123132658,0.998129101,0.814356458,0.973237228,0.553647329,0.935846985,0.926480922,1.035639318,0.820422076,0.719166121,1.148961022,0.73338823,0.998764706,0.972226002,0.765424892,0.511690236,0.976314628,1.029713359,0.862461074,0.888322681,0.672802798,0.857163335
TCGA.55.7284.01B.11R.2241.07,Wild,0.718092102,0.847992717,1.002872781,0.836085557,0.954940381,1.030307053,1.135184092,1.017596446,0.829018999,0.961073841,0.669747162,0.955926627,0.7789515,1.000219456,0.832666785,0.889516153,1.077410633,0.690680974,0.977896552,0.987806598,0.785305296,0.689298463,0.980471346,0.972538558,0.872669715,0.862819035,0.774184346,0.894659648
TCGA.55.6979.01A.11R.1949.07,Wild,0.880569674,0.996061772,1.087363039,0.839117124,0.976950598,1.002930125,1.143317311,1.005926453,0.854678286,0.98530158,0.637999129,0.977865279,0.904511285,1.012139552,0.846887744,0.885172944,1.16192396,0.777066432,0.991355101,1.000370049,0.828512638,0.6173957,0.982999783,1.086738981,0.910173329,0.92241286,0.759926257,0.939100772
TCGA.62.A472.01A.11R.A24H.07,Wild,0.704695949,0.924581354,1.033217113,0.81578277,0.951664102,1.064123341,1.123730126,0.952439196,0.810172321,0.951379122,0.587199898,0.94870589,0.769348823,1.001533518,0.783639599,0.788686875,1.075698471,0.735182921,0.978614365,0.933387829,0.719410824,0.605494433,0.937140422,0.983492711,0.837127472,0.830748565,0.717368608,0.877515662
TCGA.55.8204.01A.11R.2241.07,Wild,0.802484059,0.898093031,0.981896917,0.81380298,1.000209513,0.970594178,1.134805459,0.996948905,0.807700947,0.899911366,0.622894862,0.90440648,0.803693216,1.009337263,0.797379955,0.789772366,1.034369474,0.685340237,0.956758567,0.936955492,0.755073911,0.737593077,0.986060572,0.954253077,0.805757646,0.835923925,0.718404933,0.897878061
TCGA.62.8398.01A.11R.2326.07,Wild,0.715659841,0.933958183,0.994571427,0.825307696,0.949173658,1.024332636,1.125822049,0.993927973,0.877110305,0.917219255,0.594089525,0.951177829,0.759545447,0.967436041,0.829448297,0.773915003,1.050411233,0.721542871,1.012356905,0.923881035,0.756524755,0.675085172,0.957522666,0.992323321,0.846463691,0.868888146,0.775605708,0.949582863
TCGA.MP.A4TI.01A.21R.A24X.07,Wild,0.853847509,1.026234685,1.117497886,0.899589762,0.998704868,1.020172913,1.159449068,1.041476265,0.907789245,1.026665635,0.680152546,0.990474318,0.913187521,0.994114207,0.919806998,0.861241815,1.186342075,0.776306745,1.014241321,1.021278573,0.871401344,0.674272662,0.990374881,1.134368674,0.905440214,0.925881593,0.729220319,0.912445095
TCGA.44.2656.01A.02R.0946.07,Wild,0.856948296,0.970037802,1.110461386,0.891810289,0.964147805,1.074054023,1.143039158,1.0384141,0.857791192,1.011492807,0.6545234,0.965393747,0.941733074,1.034437858,0.866886553,0.889698987,1.137393237,0.73494559,1.02245175,0.976685232,0.829348597,0.638018655,0.961527067,1.063742592,0.87689911,0.879268395,0.723202849,0.891172974
TCGA.67.4679.01B.01R.1755.07,Wild,0.671795797,0.821445163,0.967235092,0.858732593,0.958609448,1.010533161,1.115302055,1.035000644,0.876513508,0.916720333,0.722839678,0.925955284,0.762697464,1.054405135,0.829512334,0.940861103,1.080893773,0.673904518,0.975894874,0.951931071,0.74684864,0.647958678,0.984933223,0.97177571,0.849479007,0.845087579,0.745889982,0.839716989
TCGA.05.4390.01A.02R.1755.07,Wild,0.722367495,0.901614642,0.923821161,0.822761798,0.930332376,1.056568588,1.092995603,0.986123932,0.80113988,0.827496282,0.571472593,0.966241849,0.768415937,0.981567098,0.767635559,0.760140339,1.049824968,0.777960175,0.992025514,0.937939226,0.781994001,0.680203878,0.961156314,0.966795759,0.835525691,0.840528214,0.72538086,0.913109823
TCGA.O1.A52J.01A.11R.A262.07,Wild,0.581395575,0.808074548,0.966845266,0.849054661,0.954423244,0.998485832,1.111551141,0.972044907,0.771497669,0.892318161,0.637657831,0.930615566,0.682050915,1.019111716,0.838622997,0.856229854,1.127190697,0.655865731,1.031599048,0.930201442,0.739986589,0.571084288,0.976523526,1.005213588,0.830543836,0.835566983,0.705165632,0.783413907
TCGA.67.6217.01A.11R.1755.07,Wild,0.85025555,0.849701449,1.045236257,0.824239765,0.957639046,1.042606417,1.124705228,0.974650454,0.770542304,0.929329389,0.713485727,0.933893228,0.86698379,1.010147895,0.771845869,0.823293238,1.072613937,0.672087613,0.994337076,0.957361958,0.727853714,0.574047443,0.94063906,0.989539329,0.861765821,0.854810621,0.72633197,0.845474966
TCGA.55.5899.01A.11R.1628.07,Wild,0.696778387,0.918442959,1.042949854,0.794830869,0.944783703,1.067263976,1.113654877,1.032754746,0.882228646,0.868356276,0.586323472,0.951648745,0.72475753,0.948292628,0.726373676,0.767499841,1.049059376,0.710912238,1.020855697,0.962445278,0.788709413,0.475351184,0.967098699,1.002120741,0.828842805,0.836865322,0.797194234,0.854088371
TCGA.MP.A4TK.01A.11R.A24X.07,Wild,0.868680621,0.930199414,1.01338096,0.851879367,0.967021547,1.044890958,1.152232126,1.043866905,0.823129752,0.975845688,0.662480704,0.972887789,0.87187837,0.956312368,0.877598369,0.811097329,1.116650568,0.804463476,0.987244708,0.959500516,0.788392788,0.603875386,0.952127526,1.05924544,0.861749915,0.891658401,0.737052595,0.883795905
TCGA.MN.A4N4.01A.12R.A24X.07,Wild,0.693116307,0.832931345,0.958643662,0.803434577,0.984982543,1.006913043,1.118715082,0.985753136,0.791625636,0.88670989,0.540492261,0.914808384,0.741018708,0.969507979,0.731925669,0.799392405,1.057113148,0.68839214,0.940960237,0.950855236,0.738182326,0.599956976,0.926420911,0.958533177,0.791328364,0.824254839,0.657023798,0.762339477
TCGA.73.4666.01A.01R.1206.07,Wild,0.728546659,1.015904271,1.097717748,0.831837977,0.965626824,1.055855347,1.134886581,1.036268793,0.831971275,0.981977119,0.639018759,0.963767107,0.850095369,0.999948062,0.841514326,0.841479067,1.138202466,0.695329809,1.007008212,0.951496218,0.866435448,0.620170349,0.942581363,1.04720872,0.905857006,0.890313936,0.715347514,0.897812577
TCGA.L4.A4E6.01A.11R.A24H.07,Wild,0.794555757,0.830657108,1.026455256,0.904232538,0.970797711,0.979416883,1.149084798,1.027552726,0.876567823,0.99769784,0.757611023,1.004113303,0.876387657,1.034680087,0.939933844,0.959830666,1.16989463,0.727519322,1.040389755,0.97851088,0.838105207,0.611131789,0.999205763,1.061770366,0.896080239,0.895598613,0.730091975,0.843006655
TCGA.05.4389.01A.01R.1206.07,Wild,0.768098998,0.948255547,1.090272223,0.887406932,0.991390616,1.067510455,1.124407047,1.024898627,0.824699689,0.928084052,0.563408031,0.982276592,0.835029975,1.055367753,0.861015845,0.826237723,1.080996922,0.762419085,1.027053792,0.960947506,0.840702005,0.62705204,0.976587454,1.019557569,0.863813362,0.890936416,0.779359091,0.88864101
TCGA.55.7281.01A.11R.2039.07,Wild,0.746070348,0.903375159,1.027821844,0.87048239,0.946294432,1.027965291,1.146902133,0.998685263,0.845568324,0.937906846,0.676244577,0.947526266,0.815291536,1.042670514,0.87387375,0.845499005,1.12080737,0.756902798,1.010399866,1.01119395,0.774860928,0.603503887,0.962393638,1.041326058,0.872744496,0.869768962,0.780168048,0.890310032
TCGA.97.7547.01A.11R.2039.07,Wild,0.849920411,0.762873143,0.948125716,0.778853776,0.954231357,0.988054746,1.126234084,0.979342854,0.800365483,0.906655932,0.612980676,0.900302981,0.842004926,1.019917514,0.775254074,0.854993246,1.031351775,0.681671481,1.01393994,0.958045158,0.752828806,0.546032314,0.959680705,0.976331715,0.864940791,0.873391962,0.725076277,0.838753614
TCGA.62.8394.01A.11R.2326.07,Wild,0.690730705,0.926295974,0.9705683,0.789597756,0.948272354,1.01458905,1.103570268,1.00379769,0.811608318,0.908894891,0.608544161,0.948738894,0.754591039,0.989143978,0.7637855,0.76227046,1.031838332,0.693892059,0.980286809,0.954790377,0.737153137,0.573237841,0.957715665,0.959561004,0.829701944,0.866901732,0.708951239,0.896546664
TCGA.86.8668.01A.11R.2403.07,Wild,0.865552383,0.825738426,0.992477416,0.82350156,0.921927312,0.992415705,1.137371952,1.021437578,0.816195998,0.951593225,0.630548191,0.933176933,0.858782792,0.976274325,0.815097707,0.801798379,1.074330163,0.72973156,0.98610297,0.992432596,0.765297808,0.56948024,0.971962701,1.004521553,0.87836724,0.867689378,0.758477445,0.850552566
TCGA.38.7271.01A.11R.2039.07,Wild,1.064130614,0.988849381,1.129383372,0.894469948,0.972739168,1.005710175,1.154439859,1.023610035,0.879905207,0.998690575,0.754852529,0.973636207,1.077271234,1.009857355,0.916768098,0.982530092,1.156309039,0.820041729,1.047633293,1.013346043,0.847979528,0.673224941,0.988562104,1.088747138,0.934953022,0.940913216,0.77170291,0.93997751
TCGA.49.AARQ.01A.11R.A41B.07,Wild,0.707555036,0.906535854,1.016590093,0.768051399,0.968818818,1.029817195,1.066363848,0.933495856,0.75265296,0.911289062,0.612322476,0.869483209,0.773849636,0.979930987,0.708238617,0.677095066,1.026949131,0.689901753,0.979360004,0.942111385,0.792647043,0.480348261,0.934359515,0.823893653,0.791102845,0.796428335,0.699220373,0.834635268
TCGA.64.1678.01A.01R.0946.07,Wild,0.662859769,0.888965918,0.987213298,0.736622143,0.901070933,0.988945878,1.044944644,0.823172263,0.716176832,0.768817664,0.469870331,0.859783199,0.655491432,0.948529607,0.615150325,0.609265295,0.91591188,0.687917561,0.964513963,0.880215086,0.769145095,0.512573154,0.882551153,0.791213831,0.699579022,0.736770425,0.693886286,0.850266267
TCGA.49.AAR3.01A.11R.A41B.07,Wild,0.871775158,0.987841572,1.113857409,0.835521684,0.970807509,1.04690076,1.138883359,0.962533219,0.844278713,0.990568425,0.588230463,0.96324206,0.920892771,0.964460332,0.844748237,0.759877806,1.146620454,0.698987527,0.996151131,0.997397002,0.845941936,0.612239396,0.962060687,1.072636514,0.886255482,0.913396134,0.703006138,0.873354682
TCGA.49.4514.01A.21R.1858.07,Wild,0.849406445,0.943839229,1.063111318,0.820618363,0.945896003,1.052586562,1.115905866,0.9593405,0.797768323,0.893417132,0.593842447,0.938856513,0.826015009,0.957231496,0.768193709,0.72827791,1.028205649,0.691806241,0.99747406,0.935763215,0.764892961,0.6391249,0.943983236,0.877131479,0.811379087,0.875338422,0.77089227,0.918083292
TCGA.55.A490.01A.11R.A466.07,Wild,0.704424719,0.846153071,0.977614541,0.794143927,0.930045374,1.081330472,1.098657355,1.02308274,0.822526019,0.888976972,0.601474436,0.941126737,0.764477463,0.945096566,0.79760009,0.806278241,1.102121919,0.801023898,1.001830112,0.952931566,0.765109702,0.602361413,0.93787113,1.009246194,0.839191121,0.822876389,0.72521367,0.837268089
TCGA.97.7938.01A.11R.2170.07,Wild,0.746574324,0.835284663,0.95484637,0.792239865,0.954390785,0.985557229,1.10700558,0.969842969,0.809641145,0.875332277,0.710556665,0.898754,0.785805685,1.00166819,0.777000099,0.874426918,1.010999621,0.691182739,0.948245649,0.966996449,0.745268576,0.649030653,0.933253202,0.937030685,0.845284761,0.836620898,0.73897131,0.87868283
TCGA.55.8097.01A.11R.2241.07,Wild,0.774957442,0.74425737,0.978905941,0.759734816,0.91036914,0.979106906,1.135811984,0.919414259,0.771319313,0.885212613,0.661172639,0.893652923,0.778210086,0.970613347,0.773417546,0.876847745,1.046269412,0.633003297,0.954362261,0.937010825,0.697089453,0.496741472,0.923189277,0.902875019,0.845772327,0.807010847,0.702351432,0.791019223
TCGA.55.8208.01A.11R.2241.07,Wild,0.967214546,0.979246225,1.093847673,0.882212337,0.98224595,1.015412627,1.159742955,1.026971665,0.875413555,0.996865172,0.624611668,0.966688003,0.983617096,1.017359293,0.91641335,0.842007734,1.169969073,0.783445933,1.027733223,0.993446502,0.814034703,0.720986156,0.99505624,1.086732924,0.900965511,0.912263178,0.735623511,0.890889351
TCGA.69.7974.01A.11R.2187.07,Wild,0.798341377,0.972776968,1.034913229,0.877719928,0.933022301,1.048432652,1.126483372,1.011675042,0.843891387,0.987377346,0.69529788,0.969315206,0.859667919,1.040874513,0.886758546,0.902851402,1.132783955,0.798919937,1.003147187,0.983715368,0.860704882,0.674196761,0.968426584,1.070064018,0.878276014,0.876112667,0.74403601,0.909084648
TCGA.55.6968.01A.11R.1949.07,Wild,0.788845369,0.972524745,1.036123389,0.822912267,0.933518418,1.014328877,1.111236687,0.959134439,0.8650999,0.889083023,0.555972433,0.953261091,0.872964367,1.011474606,0.768810814,0.683400857,1.092418431,0.724356551,0.983346309,0.998463162,0.843139543,0.550022655,0.983348612,1.038994915,0.85971947,0.850539313,0.736693572,0.887901968
TCGA.44.3917.01B.02R.A277.07,Wild,0.530453757,0.867473275,0.78678082,0.624778565,0.724452617,0.813495608,0.947000192,0.78756483,0.642248924,0.780728892,0.563397851,0.734755807,0.660707669,0.816868543,0.475592138,0.519710133,0.836639373,0.655398357,0.784738706,0.805708664,0.496272622,0.205950291,0.743116806,0.83653569,0.630929281,0.647290172,0.538739009,0.798478538
TCGA.44.6145.01A.11R.1755.07,Wild,0.941416023,0.97062069,1.098516718,0.884139267,0.969162305,0.998573665,1.139860512,1.022200327,0.864974593,0.96064975,0.623527091,0.967493984,0.937055796,1.006546919,0.863198994,0.825791744,1.124342704,0.779669299,1.000447689,0.999903337,0.8436684,0.78812292,0.966058802,1.027475452,0.873328015,0.904891593,0.733806141,0.937887312
TCGA.75.7030.01A.11R.1949.07,Wild,0.900243192,0.868870413,1.013825405,0.835608746,0.954700672,1.03725665,1.145798048,1.020090408,0.845202745,0.937001,0.693060306,0.923681999,0.859532557,1.011146136,0.829013755,0.827770517,1.044261148,0.767857815,0.981862951,0.99293388,0.806010405,0.680694902,0.981989687,0.999315286,0.857026567,0.898263821,0.804519277,0.879955316
TCGA.44.7667.01A.31R.2066.07,Wild,0.591987067,0.899166415,0.944867297,0.774158372,0.903530973,1.010398205,1.071996554,0.9538021,0.747537153,0.827894091,0.575808807,0.937278052,0.650654774,0.961873264,0.720471914,0.706861771,1.015526928,0.636338507,0.945383334,0.915250073,0.834791356,0.578243692,0.984827226,0.906035467,0.749857583,0.800767781,0.730994212,0.851071792
TCGA.97.7553.01A.21R.2039.07,Wild,0.865522164,0.957581598,1.072738634,0.906442014,0.97120474,0.98056418,1.142601817,1.07294318,0.887977727,0.970599465,0.717962825,0.993453843,0.930888328,1.060790047,0.896322642,0.933409427,1.157121436,0.816243448,1.033933848,1.011343292,0.8644846,0.818098404,1.020808694,1.073416223,0.900593627,0.90162327,0.745914184,0.915839521
TCGA.78.7150.01A.21R.2039.07,Wild,0.596764457,0.878329086,0.945711782,0.772509714,0.929648233,1.034076898,1.108652634,0.986704582,0.852161214,0.82532881,0.509919352,0.919404159,0.621047713,0.935254571,0.691646225,0.682930812,0.962647273,0.744543693,0.956705698,0.911032386,0.728055185,0.605218469,0.92967734,0.892672808,0.802272863,0.822619651,0.687386614,0.911450119
TCGA.95.7947.01A.11R.2187.07,Wild,0.805245553,0.931903414,1.016705971,0.783233951,0.970076376,0.975090415,1.085973421,0.971386425,0.837837712,0.906239014,0.607778958,0.939429372,0.842310474,1.005621592,0.758366523,0.772945301,1.040252502,0.752994748,0.993122382,0.948598629,0.743171461,0.636022027,0.954632513,0.938147041,0.81216576,0.827009093,0.736761645,0.8794373
TCGA.55.8089.01A.11R.2241.07,Wild,0.878250344,1.012836346,1.133140923,0.816314459,0.970792107,0.996531703,1.168081919,1.003758976,0.858918221,1.029838373,0.619325039,0.968463719,0.931145497,0.981153486,0.871619912,0.800371771,1.152373319,0.79616622,1.009606091,0.97650961,0.91787438,0.624282684,0.950458357,1.078497638,0.886355975,0.902394289,0.704215577,0.904736575
TCGA.86.7711.01A.11R.2066.07,Wild,0.753318397,0.9553594,0.965093103,0.893012883,0.951620636,0.972337571,1.1085265,1.060955098,0.791947112,0.918666138,0.630771922,0.97609744,0.827057586,1.032744698,0.842292219,0.84558874,1.079928165,0.760363315,0.990751545,0.966433588,0.783884513,0.83332414,1.001514987,1.020898492,0.84311778,0.873084324,0.761666256,0.885313572
TCGA.55.8621.01A.11R.2403.07,Wild,0.819204928,0.8877637,1.051481951,0.861026846,0.975198542,1.014254616,1.138913854,1.043283219,0.853376441,1.00056035,0.694705824,0.990096146,0.897202901,1.065370851,0.875467343,0.907971812,1.153769725,0.730643824,0.994616287,0.995002123,0.839383063,0.719059397,0.999820963,1.068982712,0.890693249,0.890986011,0.717073706,0.881488337
TCGA.49.4501.01A.01R.1206.07,Wild,0.865323873,0.866722299,1.047874616,0.845668258,0.968882693,1.031261281,1.136180485,1.030703654,0.824496117,0.911132863,0.660840456,0.96175342,0.878017602,0.992877785,0.85020099,0.896859841,1.076282768,0.721990641,1.016385979,0.958060811,0.779760338,0.620825618,0.995975412,0.99321605,0.899285338,0.898627584,0.721329237,0.87337431
TCGA.86.7953.01A.11R.2187.07,Wild,0.806545505,0.999023342,1.015820575,0.899065143,0.974291301,1.028220763,1.105181172,1.02183989,0.826181982,0.976077799,0.665430276,0.939305496,0.838416079,1.043854329,0.828250433,0.803608503,1.121646758,0.770022253,0.995985578,0.979224892,0.744436011,0.642470514,0.978909702,1.010950622,0.847117566,0.869719834,0.799393297,0.910446345
TCGA.38.4628.01A.01R.1206.07,Wild,0.60869011,0.803982928,0.91472428,0.846275421,0.971422427,1.038640748,1.116852505,1.046438075,0.821692128,0.838397548,0.551761786,0.996027331,0.734536999,1.048093319,0.814338165,0.83165025,1.053126697,0.719728389,1.023874369,0.937729089,0.751099576,0.643222019,0.9631091,0.973050865,0.849624223,0.861412115,0.755096914,0.854252902
